,stencil,precision,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
629,laplap,single,idxvar,True,False,True,False,512,512,25,8,508,4,512,64,1,8,185025.0,186010.0,182788.0,189333.0
630,laplap,single,idxvar,True,False,True,True,512,512,25,8,508,4,512,64,1,8,169602.0,171419.0,167806.0,174754.0
631,laplap,single,idxvar,True,True,True,False,512,512,25,8,508,4,512,64,1,8,186170.0,185669.0,183572.0,188556.0
632,laplap,single,idxvar,True,True,True,True,512,512,25,8,508,4,512,64,1,8,179952.0,179963.0,177763.0,181734.0
633,laplap,single,idxvar-shared,True,False,False,False,512,512,25,8,508,4,512,64,1,8,202393.0,202119.0,199557.0,204711.0
634,laplap,single,idxvar-kloop,True,False,False,False,512,512,25,8,508,1,64,64,1,1,162172.0,162663.0,159476.0,165705.0
635,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,25,8,508,1,512,64,1,8,250108.0,250460.0,247620.0,256508.0
636,laplap,single,naive,True,False,False,False,512,512,25,8,508,4,512,64,1,8,244810.0,245066.0,243368.0,248041.0
637,laplap,double,idxvar,False,False,False,False,512,512,25,8,508,4,512,64,1,8,191968.0,190567.0,175846.0,202241.0
638,laplap,double,idxvar,True,False,False,False,512,512,25,8,508,4,512,64,1,8,268387.0,270486.0,256367.0,281466.0
639,laplap,double,idxvar,True,True,False,False,512,512,25,8,508,4,512,64,1,8,264906.0,261283.0,241301.0,275978.0
640,laplap,double,idxvar,True,False,False,True,512,512,25,8,508,4,512,64,1,8,294992.0,294566.0,286305.0,308245.0
641,laplap,double,idxvar,True,True,False,True,512,512,25,8,508,4,512,64,1,8,292864.0,290590.0,276031.0,301753.0
642,laplap,double,idxvar,True,False,True,False,512,512,25,8,508,4,512,64,1,8,266492.0,269477.0,256842.0,280749.0
643,laplap,double,idxvar,True,False,True,True,512,512,25,8,508,4,512,64,1,8,251436.0,251587.0,242219.0,262545.0
644,laplap,double,idxvar,True,True,True,False,512,512,25,8,508,4,512,64,1,8,278992.0,278849.0,268439.0,286895.0
645,laplap,double,idxvar,True,True,True,True,512,512,25,8,508,4,512,64,1,8,268518.0,268891.0,243257.0,279869.0
646,laplap,double,idxvar-shared,True,False,False,False,512,512,25,8,508,4,512,64,1,8,299524.0,297036.0,282817.0,307158.0
647,laplap,double,idxvar-kloop,True,False,False,False,512,512,25,8,508,1,64,64,1,1,264208.0,263338.0,247583.0,275106.0
648,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,25,8,508,1,512,64,1,8,379158.0,377912.0,363824.0,386415.0
649,laplap,double,naive,True,False,False,False,512,512,25,8,508,4,512,64,1,8,319838.0,319824.0,314901.0,326181.0
650,laplap,single,idxvar,False,False,False,False,512,512,26,8,508,4,512,64,1,8,138174.0,138124.0,135513.0,141255.0
651,laplap,single,idxvar,True,False,False,False,512,512,26,8,508,4,512,64,1,8,187760.0,187688.0,183314.0,192696.0
652,laplap,single,idxvar,True,True,False,False,512,512,26,8,508,4,512,64,1,8,184775.0,184569.0,182206.0,186200.0
653,laplap,single,idxvar,True,False,False,True,512,512,26,8,508,4,512,64,1,8,223148.0,223244.0,221067.0,227838.0
654,laplap,single,idxvar,True,True,False,True,512,512,26,8,508,4,512,64,1,8,214983.0,215086.0,212740.0,217372.0
655,laplap,single,idxvar,True,False,True,False,512,512,26,8,508,4,512,64,1,8,188353.0,188265.0,185240.0,189936.0
656,laplap,single,idxvar,True,False,True,True,512,512,26,8,508,4,512,64,1,8,169465.0,169289.0,167075.0,171777.0
657,laplap,single,idxvar,True,True,True,False,512,512,26,8,508,4,512,64,1,8,190850.0,190688.0,188705.0,193435.0
658,laplap,single,idxvar,True,True,True,True,512,512,26,8,508,4,512,64,1,8,185229.0,185169.0,183547.0,187341.0
659,laplap,single,idxvar-shared,True,False,False,False,512,512,26,8,508,4,512,64,1,8,205276.0,205424.0,202811.0,208117.0
660,laplap,single,idxvar-kloop,True,False,False,False,512,512,26,8,508,1,64,64,1,1,167106.0,167474.0,162801.0,181980.0
661,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,26,8,508,1,512,64,1,8,251172.0,251112.0,248258.0,255528.0
662,laplap,single,naive,True,False,False,False,512,512,26,8,508,4,512,64,1,8,249024.0,248954.0,247443.0,251450.0
663,laplap,double,idxvar,False,False,False,False,512,512,26,8,508,4,512,64,1,8,192672.0,197242.0,187079.0,208840.0
664,laplap,double,idxvar,True,False,False,False,512,512,26,8,508,4,512,64,1,8,277784.0,276051.0,260863.0,289896.0
665,laplap,double,idxvar,True,True,False,False,512,512,26,8,508,4,512,64,1,8,266914.0,266579.0,256917.0,276019.0
666,laplap,double,idxvar,True,False,False,True,512,512,26,8,508,4,512,64,1,8,307082.0,305468.0,293863.0,319599.0
667,laplap,double,idxvar,True,True,False,True,512,512,26,8,508,4,512,64,1,8,314990.0,313276.0,297901.0,327303.0
668,laplap,double,idxvar,True,False,True,False,512,512,26,8,508,4,512,64,1,8,277212.0,277190.0,267418.0,291387.0
669,laplap,double,idxvar,True,False,True,True,512,512,26,8,508,4,512,64,1,8,259226.0,259235.0,252608.0,265892.0
670,laplap,double,idxvar,True,True,True,False,512,512,26,8,508,4,512,64,1,8,288526.0,288224.0,280020.0,299141.0
671,laplap,double,idxvar,True,True,True,True,512,512,26,8,508,4,512,64,1,8,282212.0,281201.0,269829.0,288755.0
672,laplap,double,idxvar-shared,True,False,False,False,512,512,26,8,508,4,512,64,1,8,302686.0,302049.0,293755.0,310978.0
673,laplap,double,idxvar-kloop,True,False,False,False,512,512,26,8,508,1,64,64,1,1,261136.0,256995.0,229918.0,274153.0
674,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,26,8,508,1,512,64,1,8,385226.0,384609.0,369496.0,392759.0
675,laplap,double,naive,True,False,False,False,512,512,26,8,508,4,512,64,1,8,333386.0,332166.0,325277.0,337934.0
676,laplap,single,idxvar,False,False,False,False,512,512,27,8,508,4,512,64,1,8,144496.0,143959.0,140013.0,148655.0
677,laplap,single,idxvar,True,False,False,False,512,512,27,8,508,4,512,64,1,8,189000.0,189364.0,187527.0,193074.0
678,laplap,single,idxvar,True,True,False,False,512,512,27,8,508,4,512,64,1,8,193332.0,192965.0,190850.0,194677.0
679,laplap,single,idxvar,True,False,False,True,512,512,27,8,508,4,512,64,1,8,218822.0,218718.0,217155.0,222290.0
680,laplap,single,idxvar,True,True,False,True,512,512,27,8,508,4,512,64,1,8,227280.0,227309.0,222558.0,232404.0
681,laplap,single,idxvar,True,False,True,False,512,512,27,8,508,4,512,64,1,8,193135.0,192723.0,190952.0,194170.0
682,laplap,single,idxvar,True,False,True,True,512,512,27,8,508,4,512,64,1,8,175838.0,175586.0,173642.0,177531.0
683,laplap,single,idxvar,True,True,True,False,512,512,27,8,508,4,512,64,1,8,196852.0,197386.0,195387.0,199924.0
684,laplap,single,idxvar,True,True,True,True,512,512,27,8,508,4,512,64,1,8,193320.0,193164.0,191305.0,196112.0
685,laplap,single,idxvar-shared,True,False,False,False,512,512,27,8,508,4,512,64,1,8,206572.0,207076.0,205203.0,209235.0
686,laplap,single,idxvar-kloop,True,False,False,False,512,512,27,8,508,1,64,64,1,1,172314.0,171793.0,168072.0,175987.0
687,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,27,8,508,1,512,64,1,8,254215.0,254262.0,250955.0,258393.0
688,laplap,single,naive,True,False,False,False,512,512,27,8,508,4,512,64,1,8,263294.0,263136.0,261066.0,265001.0
689,laplap,double,idxvar,False,False,False,False,512,512,27,8,508,4,512,64,1,8,198352.0,198434.0,185225.0,212266.0
690,laplap,double,idxvar,True,False,False,False,512,512,27,8,508,4,512,64,1,8,285073.0,283722.0,268916.0,295066.0
691,laplap,double,idxvar,True,True,False,False,512,512,27,8,508,4,512,64,1,8,271860.0,273197.0,261785.0,282951.0
692,laplap,double,idxvar,True,False,False,True,512,512,27,8,508,4,512,64,1,8,315878.0,314374.0,280690.0,330393.0
693,laplap,double,idxvar,True,True,False,True,512,512,27,8,508,4,512,64,1,8,307526.0,308536.0,291652.0,319569.0
694,laplap,double,idxvar,True,False,True,False,512,512,27,8,508,4,512,64,1,8,289132.0,287897.0,279897.0,293543.0
695,laplap,double,idxvar,True,False,True,True,512,512,27,8,508,4,512,64,1,8,269082.0,268279.0,260454.0,279704.0
696,laplap,double,idxvar,True,True,True,False,512,512,27,8,508,4,512,64,1,8,304454.0,301842.0,286180.0,312863.0
697,laplap,double,idxvar,True,True,True,True,512,512,27,8,508,4,512,64,1,8,283758.0,282627.0,273003.0,291545.0
698,laplap,double,idxvar-shared,True,False,False,False,512,512,27,8,508,4,512,64,1,8,298982.0,298387.0,289590.0,303327.0
699,laplap,double,idxvar-kloop,True,False,False,False,512,512,27,8,508,1,64,64,1,1,275012.0,273404.0,248259.0,287228.0
700,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,27,8,508,1,512,64,1,8,406951.0,405173.0,381630.0,419472.0
701,laplap,double,naive,True,False,False,False,512,512,27,8,508,4,512,64,1,8,340288.0,342079.0,333077.0,352548.0
702,laplap,single,idxvar,False,False,False,False,512,512,28,8,508,4,512,64,1,8,144167.0,143789.0,141158.0,145881.0
703,laplap,single,idxvar,True,False,False,False,512,512,28,8,508,4,512,64,1,8,196068.0,196148.0,194044.0,198879.0
704,laplap,single,idxvar,True,True,False,False,512,512,28,8,508,4,512,64,1,8,202305.0,202134.0,200013.0,205603.0
705,laplap,single,idxvar,True,False,False,True,512,512,28,8,508,4,512,64,1,8,233660.0,233748.0,231575.0,236198.0
706,laplap,single,idxvar,True,True,False,True,512,512,28,8,508,4,512,64,1,8,230682.0,230338.0,227848.0,232805.0
707,laplap,single,idxvar,True,False,True,False,512,512,28,8,508,4,512,64,1,8,196414.0,196252.0,194514.0,197625.0
708,laplap,single,idxvar,True,False,True,True,512,512,28,8,508,4,512,64,1,8,173712.0,173818.0,171660.0,175921.0
709,laplap,single,idxvar,True,True,True,False,512,512,28,8,508,4,512,64,1,8,205151.0,204691.0,203276.0,205930.0
710,laplap,single,idxvar,True,True,True,True,512,512,28,8,508,4,512,64,1,8,196864.0,196659.0,194552.0,198226.0
711,laplap,single,idxvar-shared,True,False,False,False,512,512,28,8,508,4,512,64,1,8,208278.0,208506.0,205303.0,218743.0
712,laplap,single,idxvar-kloop,True,False,False,False,512,512,28,8,508,1,64,64,1,1,180794.0,180345.0,175773.0,184798.0
713,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,28,8,508,1,512,64,1,8,258938.0,259144.0,255597.0,264435.0
714,laplap,single,naive,True,False,False,False,512,512,28,8,508,4,512,64,1,8,268484.0,268606.0,267231.0,271478.0
715,laplap,double,idxvar,False,False,False,False,512,512,28,8,508,4,512,64,1,8,206324.0,206419.0,196758.0,219834.0
716,laplap,double,idxvar,True,False,False,False,512,512,28,8,508,4,512,64,1,8,285720.0,284645.0,260991.0,299987.0
717,laplap,double,idxvar,True,True,False,False,512,512,28,8,508,4,512,64,1,8,289774.0,288980.0,260097.0,304410.0
718,laplap,double,idxvar,True,False,False,True,512,512,28,8,508,4,512,64,1,8,320190.0,318250.0,301181.0,333987.0
719,laplap,double,idxvar,True,True,False,True,512,512,28,8,508,4,512,64,1,8,317050.0,314271.0,298946.0,330980.0
720,laplap,double,idxvar,True,False,True,False,512,512,28,8,508,4,512,64,1,8,290716.0,290824.0,277088.0,302247.0
721,laplap,double,idxvar,True,False,True,True,512,512,28,8,508,4,512,64,1,8,279667.0,278519.0,268790.0,288038.0
722,laplap,double,idxvar,True,True,True,False,512,512,28,8,508,4,512,64,1,8,305668.0,305684.0,295696.0,314284.0
723,laplap,double,idxvar,True,True,True,True,512,512,28,8,508,4,512,64,1,8,300203.0,299326.0,284738.0,310709.0
724,laplap,double,idxvar-shared,True,False,False,False,512,512,28,8,508,4,512,64,1,8,314330.0,313466.0,297631.0,322500.0
725,laplap,double,idxvar-kloop,True,False,False,False,512,512,28,8,508,1,64,64,1,1,294367.0,293539.0,280358.0,304395.0
726,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,28,8,508,1,512,64,1,8,406494.0,407279.0,394889.0,417317.0
727,laplap,double,naive,True,False,False,False,512,512,28,8,508,4,512,64,1,8,354970.0,354659.0,350858.0,358401.0
728,laplap,single,idxvar,False,False,False,False,512,512,29,8,508,4,512,64,1,8,151512.0,151540.0,147836.0,155854.0
729,laplap,single,idxvar,True,False,False,False,512,512,29,8,508,4,512,64,1,8,206020.0,205940.0,203253.0,209946.0
730,laplap,single,idxvar,True,True,False,False,512,512,29,8,508,4,512,64,1,8,202077.0,202691.0,200522.0,206312.0
731,laplap,single,idxvar,True,False,False,True,512,512,29,8,508,4,512,64,1,8,245586.0,245599.0,243371.0,248014.0
732,laplap,single,idxvar,True,True,False,True,512,512,29,8,508,4,512,64,1,8,235878.0,235431.0,232753.0,237530.0
733,laplap,single,idxvar,True,False,True,False,512,512,29,8,508,4,512,64,1,8,205753.0,205839.0,204022.0,208800.0
734,laplap,single,idxvar,True,False,True,True,512,512,29,8,508,4,512,64,1,8,184120.0,183984.0,180736.0,186828.0
735,laplap,single,idxvar,True,True,True,False,512,512,29,8,508,4,512,64,1,8,212575.0,212388.0,209891.0,213986.0
736,laplap,single,idxvar,True,True,True,True,512,512,29,8,508,4,512,64,1,8,205378.0,205200.0,202305.0,207721.0
737,laplap,single,idxvar-shared,True,False,False,False,512,512,29,8,508,4,512,64,1,8,219756.0,223013.0,215649.0,286018.0
738,laplap,single,idxvar-kloop,True,False,False,False,512,512,29,8,508,1,64,64,1,1,186052.0,185532.0,181004.0,188613.0
739,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,29,8,508,1,512,64,1,8,261870.0,261670.0,258458.0,266021.0
740,laplap,single,naive,True,False,False,False,512,512,29,8,508,4,512,64,1,8,278362.0,278261.0,276094.0,279943.0
741,laplap,double,idxvar,False,False,False,False,512,512,29,8,508,4,512,64,1,8,211744.0,213175.0,200898.0,227025.0
742,laplap,double,idxvar,True,False,False,False,512,512,29,8,508,4,512,64,1,8,295002.0,293732.0,279131.0,303995.0
743,laplap,double,idxvar,True,True,False,False,512,512,29,8,508,4,512,64,1,8,292284.0,291358.0,279990.0,299061.0
744,laplap,double,idxvar,True,False,False,True,512,512,29,8,508,4,512,64,1,8,328562.0,325602.0,309282.0,334466.0
745,laplap,double,idxvar,True,True,False,True,512,512,29,8,508,4,512,64,1,8,320080.0,318989.0,301239.0,333057.0
746,laplap,double,idxvar,True,False,True,False,512,512,29,8,508,4,512,64,1,8,304230.0,303577.0,291195.0,312201.0
747,laplap,double,idxvar,True,False,True,True,512,512,29,8,508,4,512,64,1,8,289462.0,289215.0,276588.0,301293.0
748,laplap,double,idxvar,True,True,True,False,512,512,29,8,508,4,512,64,1,8,315228.0,314669.0,296058.0,323864.0
749,laplap,double,idxvar,True,True,True,True,512,512,29,8,508,4,512,64,1,8,309256.0,307263.0,292907.0,316438.0
750,laplap,double,idxvar-shared,True,False,False,False,512,512,29,8,508,4,512,64,1,8,324798.0,320917.0,304491.0,338722.0
751,laplap,double,idxvar-kloop,True,False,False,False,512,512,29,8,508,1,64,64,1,1,296528.0,296093.0,275627.0,317140.0
752,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,29,8,508,1,512,64,1,8,411361.0,415336.0,400516.0,433287.0
753,laplap,double,naive,True,False,False,False,512,512,29,8,508,4,512,64,1,8,367540.0,366962.0,355812.0,373034.0
754,laplap,single,idxvar,False,False,False,False,512,512,30,8,508,4,512,64,1,8,152464.0,152627.0,150102.0,155134.0
755,laplap,single,idxvar,True,False,False,False,512,512,30,8,508,4,512,64,1,8,210020.0,210226.0,208432.0,212864.0
756,laplap,single,idxvar,True,True,False,False,512,512,30,8,508,4,512,64,1,8,208950.0,208575.0,205810.0,210683.0
757,laplap,single,idxvar,True,False,False,True,512,512,30,8,508,4,512,64,1,8,248044.0,247943.0,245133.0,249884.0
758,laplap,single,idxvar,True,True,False,True,512,512,30,8,508,4,512,64,1,8,237906.0,237737.0,234554.0,240507.0
759,laplap,single,idxvar,True,False,True,False,512,512,30,8,508,4,512,64,1,8,211798.0,211836.0,209220.0,214067.0
760,laplap,single,idxvar,True,False,True,True,512,512,30,8,508,4,512,64,1,8,187855.0,187958.0,185681.0,192404.0
761,laplap,single,idxvar,True,True,True,False,512,512,30,8,508,4,512,64,1,8,214971.0,215122.0,212990.0,217365.0
762,laplap,single,idxvar,True,True,True,True,512,512,30,8,508,4,512,64,1,8,207606.0,207101.0,204199.0,209374.0
763,laplap,single,idxvar-shared,True,False,False,False,512,512,30,8,508,4,512,64,1,8,217992.0,217861.0,215562.0,219590.0
764,laplap,single,idxvar-kloop,True,False,False,False,512,512,30,8,508,1,64,64,1,1,189243.0,189491.0,186171.0,192396.0
765,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,30,8,508,1,512,64,1,8,263469.0,262773.0,258670.0,269667.0
766,laplap,single,naive,True,False,False,False,512,512,30,8,508,4,512,64,1,8,283358.0,283424.0,281304.0,285265.0
767,laplap,double,idxvar,False,False,False,False,512,512,30,8,508,4,512,64,1,8,214942.0,216808.0,203776.0,229087.0
768,laplap,double,idxvar,True,False,False,False,512,512,30,8,508,4,512,64,1,8,301747.0,304585.0,284769.0,318121.0
769,laplap,double,idxvar,True,True,False,False,512,512,30,8,508,4,512,64,1,8,313179.0,310657.0,283328.0,326060.0
770,laplap,double,idxvar,True,False,False,True,512,512,30,8,508,4,512,64,1,8,343691.0,340638.0,316341.0,359518.0
771,laplap,double,idxvar,True,True,False,True,512,512,30,8,508,4,512,64,1,8,337428.0,336198.0,318359.0,346420.0
772,laplap,double,idxvar,True,False,True,False,512,512,30,8,508,4,512,64,1,8,319960.0,316073.0,303214.0,326414.0
773,laplap,double,idxvar,True,False,True,True,512,512,30,8,508,4,512,64,1,8,303284.0,300352.0,286225.0,315317.0
774,laplap,double,idxvar,True,True,True,False,512,512,30,8,508,4,512,64,1,8,332184.0,331675.0,324191.0,342089.0
775,laplap,double,idxvar,True,True,True,True,512,512,30,8,508,4,512,64,1,8,317589.0,314986.0,303417.0,322164.0
776,laplap,double,idxvar-shared,True,False,False,False,512,512,30,8,508,4,512,64,1,8,324162.0,324331.0,312459.0,337051.0
777,laplap,double,idxvar-kloop,True,False,False,False,512,512,30,8,508,1,64,64,1,1,308888.0,307798.0,292156.0,321857.0
778,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,30,8,508,1,512,64,1,8,419437.0,419950.0,410803.0,432739.0
779,laplap,double,naive,True,False,False,False,512,512,30,8,508,4,512,64,1,8,379014.0,378323.0,365261.0,387443.0
780,laplap,single,idxvar,False,False,False,False,512,512,31,8,508,4,512,64,1,8,155021.0,154986.0,152772.0,157455.0
781,laplap,single,idxvar,True,False,False,False,512,512,31,8,508,4,512,64,1,8,216422.0,216704.0,214536.0,220688.0
782,laplap,single,idxvar,True,True,False,False,512,512,31,8,508,4,512,64,1,8,213620.0,213834.0,210962.0,217185.0
783,laplap,single,idxvar,True,False,False,True,512,512,31,8,508,4,512,64,1,8,250650.0,251160.0,249151.0,253694.0
784,laplap,single,idxvar,True,True,False,True,512,512,31,8,508,4,512,64,1,8,254980.0,254761.0,251355.0,258454.0
785,laplap,single,idxvar,True,False,True,False,512,512,31,8,508,4,512,64,1,8,219226.0,219531.0,217410.0,223509.0
786,laplap,single,idxvar,True,False,True,True,512,512,31,8,508,4,512,64,1,8,193804.0,193523.0,191098.0,196405.0
787,laplap,single,idxvar,True,True,True,False,512,512,31,8,508,4,512,64,1,8,223420.0,223529.0,220724.0,224865.0
788,laplap,single,idxvar,True,True,True,True,512,512,31,8,508,4,512,64,1,8,215372.0,215208.0,213307.0,218096.0
789,laplap,single,idxvar-shared,True,False,False,False,512,512,31,8,508,4,512,64,1,8,223729.0,223646.0,221089.0,226666.0
790,laplap,single,idxvar-kloop,True,False,False,False,512,512,31,8,508,1,64,64,1,1,197738.0,197398.0,194339.0,200013.0
791,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,31,8,508,1,512,64,1,8,268053.0,267735.0,263524.0,271009.0
792,laplap,single,naive,True,False,False,False,512,512,31,8,508,4,512,64,1,8,290920.0,291283.0,287671.0,298928.0
793,laplap,double,idxvar,False,False,False,False,512,512,31,8,508,4,512,64,1,8,229030.0,229367.0,211341.0,240356.0
794,laplap,double,idxvar,True,False,False,False,512,512,31,8,508,4,512,64,1,8,315427.0,311737.0,278848.0,335483.0
795,laplap,double,idxvar,True,True,False,False,512,512,31,8,508,4,512,64,1,8,309426.0,308841.0,289591.0,332296.0
796,laplap,double,idxvar,True,False,False,True,512,512,31,8,508,4,512,64,1,8,348224.0,348527.0,328441.0,370457.0
